pair,buy_exchange,buy_price,sell_exchange,sell_price,spread,spread_pct,timestamp
SOL/USDC,Binance,158.8,Coinbase,159.93,1.13,0.7116,2025-06-03 06:37:37.323127+05:30
SOL/USDC,Binance,158.8,Coinbase,159.92,1.12,0.7053,2025-06-03 06:37:38.191458+05:30
SOL/USDC,Binance,158.8,Coinbase,159.91,1.11,0.699,2025-06-03 06:37:40.153492+05:30
SOL/USDC,Binance,158.8,Coinbase,159.92,1.12,0.7053,2025-06-03 06:37:41.024654+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.915,1.115,0.7021,2025-06-03 06:37:41.900078+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.895,1.095,0.6895,2025-06-03 06:37:42.553415+05:30
SOL/USDC,Binance,158.8,Coinbase,159.88,1.08,0.6801,2025-06-03 06:37:43.213494+05:30
SOL/USDC,Binance,158.8,Coinbase,159.901,1.101,0.6933,2025-06-03 06:37:43.429984+05:30
SOL/USDC,Binance,158.8,Coinbase,159.901,1.101,0.6933,2025-06-03 06:37:45.615561+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.875,1.075,0.677,2025-06-03 06:37:47.134949+05:30
SOL/USDC,Binance,158.8,Coinbase,159.9,1.1,0.6927,2025-06-03 06:37:47.570884+05:30
SOL/USDC,Binance,158.8,Coinbase,159.89,1.09,0.6864,2025-06-03 06:37:47.78654+05:30
SOL/USDC,Binance,158.8,Coinbase,159.93,1.13,0.7116,2025-06-03 06:37:48.673943+05:30
SOL/USDC,Binance,158.8,Coinbase,159.92,1.12,0.7053,2025-06-03 06:37:49.107215+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.935,1.135,0.7147,2025-06-03 06:37:49.326748+05:30
SOL/USDC,Binance,158.8,Coinbase,159.95,1.15,0.7242,2025-06-03 06:37:50.202769+05:30
SOL/USDC,Binance,158.8,Coinbase,159.91,1.11,0.699,2025-06-03 06:37:51.547706+05:30
SOL/USDC,Binance,158.8,Coinbase,159.93,1.13,0.7116,2025-06-03 06:37:51.763843+05:30
SOL/USDC,Binance,158.8,Coinbase,159.95,1.15,0.7242,2025-06-03 06:37:53.939601+05:30
SOL/USDC,Binance,158.8,Coinbase,159.97,1.17,0.7368,2025-06-03 06:37:54.159585+05:30
SOL/USDC,Binance,158.8,Coinbase,159.95,1.15,0.7242,2025-06-03 06:37:54.594381+05:30
SOL/USDC,Binance,158.8,Coinbase,159.94,1.14,0.7179,2025-06-03 06:37:55.907636+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.935,1.135,0.7147,2025-06-03 06:37:56.338968+05:30
SOL/USDC,Binance,158.8,Coinbase,159.93,1.13,0.7116,2025-06-03 06:37:57.640547+05:30
SOL/USDC,Binance,158.8,Coinbase,159.92,1.12,0.7053,2025-06-03 06:37:59.380482+05:30
SOL/USDC,Binance,158.8,Coinbase,159.94,1.14,0.7179,2025-06-03 06:38:00.035084+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.915,1.115,0.7021,2025-06-03 06:38:00.685728+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.915,1.115,0.7021,2025-06-03 06:38:02.697754+05:30
SOL/USDC,Binance,158.8,Coinbase,159.925,1.125,0.7084,2025-06-03 06:38:03.360863+05:30
SOL/USDC,Binance,158.8,Coinbase,159.924,1.124,0.7078,2025-06-03 06:38:03.795066+05:30
SOL/USDC,Binance,158.8,Coinbase,159.926,1.126,0.7091,2025-06-03 06:38:04.013998+05:30
SOL/USDC,Binance,158.8,Coinbase,159.92,1.12,0.7053,2025-06-03 06:38:04.88165+05:30
SOL/USDC,Binance,158.8,Coinbase,159.91,1.11,0.699,2025-06-03 06:38:05.096215+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.895,1.095,0.6895,2025-06-03 06:38:06.180428+05:30
SOL/USDC,Binance,158.8,Coinbase,159.89,1.09,0.6864,2025-06-03 06:38:06.396659+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.885,1.085,0.6832,2025-06-03 06:38:06.617351+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.875,1.075,0.677,2025-06-03 06:38:06.833773+05:30
SOL/USDC,Binance,158.8,Coinbase,159.85,1.05,0.6612,2025-06-03 06:38:07.481558+05:30
SOL/USDC,Binance,158.8,Coinbase,159.86,1.06,0.6675,2025-06-03 06:38:08.784835+05:30
SOL/USDC,Binance,158.8,Coinbase,159.87,1.07,0.6738,2025-06-03 06:38:09.216401+05:30
SOL/USDC,Binance,158.8,Coinbase,159.88,1.08,0.6801,2025-06-03 06:38:09.431908+05:30
SOL/USDC,Binance,158.8,Coinbase,159.87,1.07,0.6738,2025-06-03 06:38:10.092875+05:30
SOL/USDC,Binance,158.8,Coinbase,159.88,1.08,0.6801,2025-06-03 06:38:11.192634+05:30
SOL/USDC,Binance,158.8,Coinbase,159.91,1.11,0.699,2025-06-03 06:38:11.408332+05:30
SOL/USDC,Binance,158.8,Coinbase,159.92,1.12,0.7053,2025-06-03 06:38:11.62387+05:30
SOL/USDC,Binance,158.8,Coinbase,159.93,1.13,0.7116,2025-06-03 06:38:12.056999+05:30
SOL/USDC,Binance,158.8,Coinbase,159.95,1.15,0.7242,2025-06-03 06:38:12.272695+05:30
SOL/USDC,Binance,158.8,Coinbase,159.927,1.127,0.7097,2025-06-03 06:38:12.707254+05:30
SOL/USDC,Binance,158.8,Coinbase,159.91,1.11,0.699,2025-06-03 06:38:13.360711+05:30
SOL/USDC,Binance,158.8,Coinbase,159.92,1.12,0.7053,2025-06-03 06:38:13.806663+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.905,1.105,0.6958,2025-06-03 06:38:14.022302+05:30
SOL/USDC,Binance,158.8,Coinbase,159.94,1.14,0.7179,2025-06-03 06:38:15.113989+05:30
SOL/USDC,Binance,158.8,Coinbase,159.93,1.13,0.7116,2025-06-03 06:38:15.553909+05:30
SOL/USDC,Binance,158.8,Coinbase,159.94,1.14,0.7179,2025-06-03 06:38:15.769257+05:30
SOL/USDC,Binance,158.8,Coinbase,159.91,1.11,0.699,2025-06-03 06:38:17.079279+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.905,1.105,0.6958,2025-06-03 06:38:17.517248+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.885,1.085,0.6832,2025-06-03 06:38:17.952862+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.875,1.075,0.677,2025-06-03 06:38:18.387091+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.835,1.035,0.6518,2025-06-03 06:38:19.041444+05:30
SOL/USDC,Binance,158.8,Coinbase,159.82,1.02,0.6423,2025-06-03 06:38:19.703217+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.815,1.015,0.6392,2025-06-03 06:38:20.133244+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.805,1.005,0.6329,2025-06-03 06:38:20.567622+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:38:21.659054+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:38:23.834232+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:38:26.005891+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:38:28.183571+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:38:30.342626+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:38:32.53637+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:38:34.714495+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:38:36.891787+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:38:39.086321+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:38:41.296519+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:38:43.476893+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:38:45.65172+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:38:47.82864+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:38:50.008044+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:38:52.188761+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:38:54.401422+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:38:56.580177+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:38:58.742499+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:00.909187+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:03.087785+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:05.258248+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:07.427782+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:09.607592+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:11.801449+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:13.981605+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:16.146209+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:18.324052+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:20.506925+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:22.53165+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:24.699045+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:26.782944+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:28.828065+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:30.880004+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:32.919123+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:34.961675+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:36.999344+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:39.056407+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:41.126442+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:43.517642+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:45.80222+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:48.096083+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:50.381619+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:52.724131+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:55.058453+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:57.079864+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:39:59.455169+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:40:01.820983+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:40:03.907438+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:40:06.077359+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:40:08.248837+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:40:10.425233+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:40:12.628338+05:30
SOL/USDC,Binance,158.8,Kucoin,159.8,1,0.6297,2025-06-03 06:40:14.820455+05:30
SOL/USDC,Binance,158.8,Coinbase,159.79,0.99,0.6234,2025-06-03 06:40:16.340087+05:30
SOL/USDC,Binance,158.8,Coinbase,159.8,1,0.6297,2025-06-03 06:40:16.774609+05:30
SOL/USDC,Binance,158.8,Coinbase,159.81,1.01,0.636,2025-06-03 06:40:17.640832+05:30
SOL/USDC,Binance,158.8,Coinbase,159.81,1.01,0.636,2025-06-03 06:40:19.817251+05:30
SOL/USDC,Binance,158.8,Coinbase,159.81,1.01,0.636,2025-06-03 06:40:22.030706+05:30
SOL/USDC,Binance,158.8,Coinbase,159.83,1.03,0.6486,2025-06-03 06:40:22.688415+05:30
SOL/USDC,Binance,158.8,Coinbase,159.85,1.05,0.6612,2025-06-03 06:40:23.11933+05:30
SOL/USDC,Binance,158.8,Coinbase,159.84,1.04,0.6549,2025-06-03 06:40:25.089457+05:30
SOL/USDC,Binance,158.8,Coinbase,159.88,1.08,0.6801,2025-06-03 06:40:25.306113+05:30
SOL/USDC,Binance,158.8,Coinbase,159.9,1.1,0.6927,2025-06-03 06:40:25.953849+05:30
SOL/USDC,Binance,158.8,Coinbase,159.937,1.137,0.716,2025-06-03 06:40:26.820593+05:30
SOL/USDC,Binance,158.8,Coinbase,159.9,1.1,0.6927,2025-06-03 06:40:27.036257+05:30
SOL/USDC,Binance,158.8,Coinbase,159.941,1.141,0.7185,2025-06-03 06:40:27.470663+05:30
SOL/USDC,Binance,158.8,Coinbase,159.92,1.12,0.7053,2025-06-03 06:40:27.68771+05:30
SOL/USDC,Binance,158.8,Coinbase,159.9,1.1,0.6927,2025-06-03 06:40:28.122327+05:30
SOL/USDC,Binance,158.8,Coinbase,159.94,1.14,0.7179,2025-06-03 06:40:29.85828+05:30
SOL/USDC,Binance,158.8,Coinbase,159.957,1.157,0.7286,2025-06-03 06:40:30.074905+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.94,1.14,0.7179,2025-06-03 06:40:30.2906+05:30
SOL/USDC,Binance,158.8,Coinbase,159.93,1.13,0.7116,2025-06-03 06:40:30.726673+05:30
SOL/USDC,Binance,158.8,Coinbase,159.95,1.15,0.7242,2025-06-03 06:40:32.026347+05:30
SOL/USDC,Binance,158.8,Coinbase,159.94,1.14,0.7179,2025-06-03 06:40:32.460773+05:30
SOL/USDC,Binance,158.8,Coinbase,159.95,1.15,0.7242,2025-06-03 06:40:33.109441+05:30
SOL/USDC,Binance,158.8,Coinbase,159.95,1.15,0.7242,2025-06-03 06:40:35.267099+05:30
SOL/USDC,Binance,158.8,Coinbase,159.96,1.16,0.7305,2025-06-03 06:40:36.134051+05:30
SOL/USDC,Binance,158.8,Coinbase,159.95,1.15,0.7242,2025-06-03 06:40:37.447771+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.935,1.135,0.7147,2025-06-03 06:40:37.880431+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.925,1.125,0.7084,2025-06-03 06:40:38.316524+05:30
SOL/USDC,Binance,158.8,Coinbase,159.94,1.14,0.7179,2025-06-03 06:40:38.532079+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.925,1.125,0.7084,2025-06-03 06:40:38.970858+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.915,1.115,0.7021,2025-06-03 06:40:39.412201+05:30
SOL/USDC,Binance,158.8,Coinbase,159.92,1.12,0.7053,2025-06-03 06:40:39.628151+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.915,1.115,0.7021,2025-06-03 06:40:39.848643+05:30
SOL/USDC,Binance,158.8,Coinbase,159.91,1.11,0.699,2025-06-03 06:40:40.066194+05:30
SOL/USDC,Binance,158.8,Coinbase,159.92,1.12,0.7053,2025-06-03 06:40:40.281156+05:30
SOL/USDC,Binance,158.8,Coinbase,159.91,1.11,0.699,2025-06-03 06:40:40.940426+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.905,1.105,0.6958,2025-06-03 06:40:41.590619+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.895,1.095,0.6895,2025-06-03 06:40:41.806813+05:30
SOL/USDC,Binance,158.8,Coinbase,159.87,1.07,0.6738,2025-06-03 06:40:42.023565+05:30
SOL/USDC,Binance,158.8,Coinbase,159.86,1.06,0.6675,2025-06-03 06:40:43.757423+05:30
SOL/USDC,Binance,158.8,Coinbase,159.85,1.05,0.6612,2025-06-03 06:40:44.193903+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.835,1.035,0.6518,2025-06-03 06:40:45.062238+05:30
SOL/USDC,Binance,158.8,Kucoin,159.83,1.03,0.6486,2025-06-03 06:40:45.493374+05:30
SOL/USDC,Binance,158.8,Coinbase,159.85,1.05,0.6612,2025-06-03 06:40:47.444062+05:30
SOL/USDC,Binance,158.8,Kucoin,159.83,1.03,0.6486,2025-06-03 06:40:49.191406+05:30
SOL/USDC,Binance,158.8,Coinbase,159.88,1.08,0.6801,2025-06-03 06:40:49.659194+05:30
SOL/USDC,Binance,158.8,Coinbase,159.89,1.09,0.6864,2025-06-03 06:40:50.528828+05:30
SOL/USDC,Binance,158.8,Coinbase,159.91,1.11,0.699,2025-06-03 06:40:51.40321+05:30
SOL/USDC,Binance,158.8,Coinbase,159.93,1.13,0.7116,2025-06-03 06:40:52.274331+05:30
SOL/USDC,Binance,158.8,Coinbase,159.92,1.12,0.7053,2025-06-03 06:40:52.707163+05:30
SOL/USDC,Binance,158.8,Coinbase,159.93,1.13,0.7116,2025-06-03 06:40:53.568468+05:30
SOL/USDC,Binance,158.8,Coinbase,159.94,1.14,0.7179,2025-06-03 06:40:53.99881+05:30
SOL/USDC,Binance,158.8,Coinbase,159.92,1.12,0.7053,2025-06-03 06:40:55.28943+05:30
SOL/USDC,Binance,158.8,Coinbase,159.93,1.13,0.7116,2025-06-03 06:40:56.149708+05:30
SOL/USDC,Binance,158.8,Coinbase,159.95,1.15,0.7242,2025-06-03 06:40:56.367664+05:30
SOL/USDC,Binance,158.8,Coinbase,159.92,1.12,0.7053,2025-06-03 06:40:57.012085+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.905,1.105,0.6958,2025-06-03 06:40:57.65673+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.895,1.095,0.6895,2025-06-03 06:40:58.088409+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.865,1.065,0.6707,2025-06-03 06:40:58.73548+05:30
SOL/USDC,Binance,158.8,Coinbase,159.868,1.068,0.6725,2025-06-03 06:41:00.457419+05:30
SOL/USDC,Binance,158.8,Hyperliquid,159.865,1.065,0.6707,2025-06-03 06:41:00.673063+05:30
SOL/USDC,Binance,158.8,Kucoin,159.83,1.03,0.6486,2025-06-03 06:41:01.987301+05:30
SOL/USDC,Binance,158.8,Kraken,159.83,1.03,0.6486,2025-06-03 06:41:04.150595+05:30
SOL/USDC,Binance,158.8,Kraken,159.83,1.03,0.6486,2025-06-03 06:41:06.308679+05:30
SOL/USDC,Binance,158.8,Kraken,159.83,1.03,0.6486,2025-06-03 06:41:08.461517+05:30
SOL/USDC,Binance,158.8,Kraken,159.83,1.03,0.6486,2025-06-03 06:41:10.628383+05:30
SOL/USDC,Binance,158.8,Kraken,159.83,1.03,0.6486,2025-06-03 06:41:12.778594+05:30
SOL/USDC,Binance,158.8,Kraken,159.83,1.03,0.6486,2025-06-03 06:41:14.945971+05:30
SOL/USDC,Binance,158.8,Kraken,159.83,1.03,0.6486,2025-06-03 06:41:17.11552+05:30
SOL/USDC,Binance,158.8,Kraken,159.83,1.03,0.6486,2025-06-03 06:41:19.267938+05:30
SOL/USDC,Binance,158.8,Kraken,159.83,1.03,0.6486,2025-06-03 06:41:21.43328+05:30
SOL/USDC,Binance,158.8,Kucoin,159.81,1.01,0.636,2025-06-03 06:41:21.861743+05:30
SOL/USDC,Binance,158.8,Kucoin,159.81,1.01,0.636,2025-06-03 06:41:24.009774+05:30
SOL/USDC,Binance,158.8,Kucoin,159.81,1.01,0.636,2025-06-03 06:41:26.174838+05:30
SOL/USDC,Binance,158.8,Kucoin,159.81,1.01,0.636,2025-06-03 06:41:28.343045+05:30
SOL/USDC,Binance,158.8,Kucoin,159.81,1.01,0.636,2025-06-03 06:41:30.492697+05:30
SOL/USDC,Binance,158.8,Kucoin,159.81,1.01,0.636,2025-06-03 06:41:32.646258+05:30
SOL/USDC,Binance,158.8,Kucoin,159.81,1.01,0.636,2025-06-03 06:41:34.795008+05:30
SOL/USDC,Binance,158.8,Kraken,159.72,0.92,0.5793,2025-06-03 06:41:36.508079+05:30
SOL/USDC,Binance,158.8,Kraken,159.72,0.92,0.5793,2025-06-03 06:41:38.663638+05:30
SOL/USDC,Binance,158.8,Kraken,159.72,0.92,0.5793,2025-06-03 06:41:40.824895+05:30
SOL/USDC,Binance,158.8,Kraken,159.72,0.92,0.5793,2025-06-03 06:41:42.98697+05:30
SOL/USDC,Binance,158.8,Kraken,159.72,0.92,0.5793,2025-06-03 06:41:45.151421+05:30
SOL/USDC,Binance,158.8,Kraken,159.72,0.92,0.5793,2025-06-03 06:41:47.311699+05:30
SOL/USDC,Binance,158.8,Kraken,159.72,0.92,0.5793,2025-06-03 06:41:49.481756+05:30
SOL/USDC,Binance,158.8,Kraken,159.72,0.92,0.5793,2025-06-03 06:41:51.632285+05:30
SOL/USDC,Binance,158.8,Kraken,159.72,0.92,0.5793,2025-06-03 06:41:53.789067+05:30
SOL/USDC,Binance,158.8,Kraken,159.72,0.92,0.5793,2025-06-03 06:41:55.988584+05:30
SOL/USDC,Binance,158.8,GateIo,159.67,0.87,0.5479,2025-06-03 06:41:57.927863+05:30
SOL/USDC,Binance,158.8,GateIo,159.67,0.87,0.5479,2025-06-03 06:42:00.086223+05:30
SOL/USDC,Binance,158.8,GateIo,159.67,0.87,0.5479,2025-06-03 06:42:02.434036+05:30
SOL/USDC,Binance,158.8,GateIo,159.67,0.87,0.5479,2025-06-03 06:42:04.820801+05:30
SOL/USDC,Binance,159.19,Hyperliquid,159.995,0.805,0.5057,2025-06-03 06:50:12.517241+05:30
SOL/USDC,Binance,160.27,Coinbase,161.12,0.85,0.5304,2025-06-03 07:05:14.506101+05:30
SOL/USDC,Binance,160.27,Coinbase,161.11,0.84,0.5241,2025-06-03 07:05:15.366281+05:30
SOL/USDC,Binance,160.27,Coinbase,161.14,0.87,0.5428,2025-06-03 07:05:15.581288+05:30
SOL/USDC,Binance,160.27,Coinbase,161.18,0.91,0.5678,2025-06-03 07:05:15.795994+05:30
SOL/USDC,Binance,160.27,Coinbase,161.2,0.93,0.5803,2025-06-03 07:05:16.0114+05:30
SOL/USDC,Binance,161.32,Hyperliquid,162.135,0.815,0.5052,2025-06-03 07:24:56.02722+05:30
SOL/USDC,Binance,161.32,Hyperliquid,162.145,0.825,0.5114,2025-06-03 07:24:56.826131+05:30
SOL/USDC,Binance,161.32,Hyperliquid,162.155,0.835,0.5176,2025-06-03 07:24:57.65465+05:30
SOL/USDC,Binance,161.32,Hyperliquid,162.155,0.835,0.5176,2025-06-03 07:24:59.684498+05:30
SOL/USDC,Binance,161.32,Coinbase,162.17,0.85,0.5269,2025-06-03 07:25:00.075885+05:30
SOL/USDC,Binance,161.32,Coinbase,162.21,0.89,0.5517,2025-06-03 07:25:00.468885+05:30
SOL/USDC,Binance,161.32,Coinbase,162.2,0.88,0.5455,2025-06-03 07:25:01.261358+05:30
SOL/USDC,Binance,161.32,Kucoin,162.16,0.84,0.5207,2025-06-03 07:25:02.043379+05:30
SOL/USDC,Binance,161.32,Coinbase,162.18,0.86,0.5331,2025-06-03 07:25:02.442746+05:30
SOL/USDC,Binance,161.32,Coinbase,162.2,0.88,0.5455,2025-06-03 07:25:02.831487+05:30
SOL/USDC,Binance,161.32,Coinbase,162.19,0.87,0.5393,2025-06-03 07:25:03.22402+05:30
SOL/USDC,Binance,161.32,Hyperliquid,162.195,0.875,0.5424,2025-06-03 07:25:04.821627+05:30
SOL/USDC,Binance,161.32,Hyperliquid,162.185,0.865,0.5362,2025-06-03 07:25:05.214522+05:30
SOL/USDC,Binance,161.32,Hyperliquid,162.165,0.845,0.5238,2025-06-03 07:25:06.808272+05:30
SOL/USDC,Binance,161.32,Coinbase,162.17,0.85,0.5269,2025-06-03 07:25:07.704229+05:30
SOL/USDC,Binance,161.32,Hyperliquid,162.165,0.845,0.5238,2025-06-03 07:25:09.241718+05:30
SOL/USDC,Binance,161.32,Hyperliquid,162.155,0.835,0.5176,2025-06-03 07:25:10.886127+05:30
SOL/USDC,Binance,161.32,Hyperliquid,162.15,0.83,0.5145,2025-06-03 07:25:11.684573+05:30
SOL/USDC,Binance,161.32,GateIo,162.14,0.82,0.5083,2025-06-03 07:25:12.468276+05:30
SOL/USDC,Binance,161.32,Jupiter,162.1545,0.8345,0.5173,2025-06-03 07:25:12.86806+05:30
SOL/USDC,Binance,161.32,GateIo,162.14,0.82,0.5083,2025-06-03 07:25:13.256582+05:30
SOL/USDC,Binance,161.32,Hyperliquid,162.155,0.835,0.5176,2025-06-03 07:25:13.640508+05:30
SOL/USDC,Binance,161.32,Coinbase,162.17,0.85,0.5269,2025-06-03 07:25:14.477561+05:30
SOL/USDC,Binance,161.32,Hyperliquid,162.155,0.835,0.5176,2025-06-03 07:25:15.269447+05:30
SOL/USDC,Binance,161.32,Coinbase,162.15,0.83,0.5145,2025-06-03 07:25:15.661963+05:30
SOL/USDC,Binance,161.32,Jupiter,162.1545,0.8345,0.5173,2025-06-03 07:25:16.055442+05:30
SOL/USDC,Binance,161.32,Coinbase,162.17,0.85,0.5269,2025-06-03 07:25:16.451843+05:30
SOL/USDC,Binance,161.32,Hyperliquid,162.145,0.825,0.5114,2025-06-03 07:25:17.269871+05:30
SOL/USDC,Binance,161.32,Coinbase,162.15,0.83,0.5145,2025-06-03 07:25:18.135861+05:30
SOL/USDC,Binance,161.32,Coinbase,162.16,0.84,0.5207,2025-06-03 07:25:18.565482+05:30
SOL/USDC,Binance,161.32,Coinbase,162.17,0.85,0.5269,2025-06-03 07:25:19.642304+05:30
SOL/USDC,Binance,161.32,Coinbase,162.147,0.827,0.5126,2025-06-03 07:25:19.859995+05:30
SOL/USDC,Binance,161.32,Coinbase,162.17,0.85,0.5269,2025-06-03 07:25:21.593707+05:30
SOL/USDC,Binance,161.32,Coinbase,162.15,0.83,0.5145,2025-06-03 07:25:21.809219+05:30
SOL/USDC,Binance,161.32,Coinbase,162.16,0.84,0.5207,2025-06-03 07:25:23.112146+05:30
SOL/USDC,Binance,161.32,Hyperliquid,162.145,0.825,0.5114,2025-06-03 07:25:23.326834+05:30
SOL/USDC,Binance,161.32,Coinbase,162.15,0.83,0.5145,2025-06-03 07:25:23.760353+05:30
SOL/USDC,Binance,161.32,Hyperliquid,162.145,0.825,0.5114,2025-06-03 07:25:25.260233+05:30
SOL/USDC,Binance,161.32,GateIo,162.14,0.82,0.5083,2025-06-03 07:25:27.208514+05:30
SOL/USDC,Binance,161.32,GateIo,162.14,0.82,0.5083,2025-06-03 07:25:29.376958+05:30
SOL/USDC,Binance,161.32,GateIo,162.14,0.82,0.5083,2025-06-03 07:25:31.539318+05:30
SOL/USDC,Binance,161.32,GateIo,162.14,0.82,0.5083,2025-06-03 07:25:33.715655+05:30
